id;unidade_consumidora;status;mes;valor_cobrado;valor_economia;valor_fatura_concessionaria;porcentagem_economia
18895;18074907;PAGO;2023-06-01;1170.7;115.78;4286.86;2.08
19359;27230520;PAGO;2023-06-01;1641.86;182.43;769.08;7.03
19308;8396760;PAGO;2023-06-01;1929.26;0;627.68;0
19509;93098928;PAGO;2023-06-01;3431.09;154.15;0;4.3
19532;42607312;PAGO;2023-06-01;741.3;82.36;0;10
19548;84595671;PAGO;2023-06-01;858.88;95.43;396.77;7.06
19562;83341870;PAGO;2023-06-01;3246.27;321.8;0;9.02
19338;48712789;PAGO;2023-06-01;438.31;48.69;2058;1.91
24031;44954222;PAGO;2023-06-01;24.94;0;0;0
18601;46059492;PAGO;2023-06-01;626.13;69.57;421.54;6.23
18589;42880566;PAGO;2023-06-01;307.25;34.13;1312;2.06
18979;4002239024;PAGO;2023-06-01;1928.88;301.03;2796.62;5.99
18906;25946391;VENCIDO;2023-06-01;2489.47;246.21;2995.79;4.3
19282;19768775;PAGO;2023-06-01;388.94;43.21;0;10
19441;56756747;PAGO;2023-06-01;418.28;46.48;0;10
19432;94131805;PAGO;2023-06-01;845.96;94;0;10
19394;43299107;PAGO;2023-06-01;3905.46;609.51;0;13.5
18752;32385036;PAGO;2023-06-01;546.03;60.66;1869.83;2.45
18739;50604341;PAGO;2023-06-01;1626.96;215.57;942.64;7.74
19278;27768539;PAGO;2023-06-01;307.24;34.12;0;10
19240;43336797;PAGO;2023-06-01;246.21;27.35;149.52;6.46
19226;12311559;PAGO;2023-06-01;3096.84;31.28;8964.29;0.26
19406;6221025;PAGO;2023-06-01;4684.29;731.07;5319.17;6.81
18940;4000133416;PAGO;2023-06-01;755.38;117.88;837.43;6.89
18786;926311571;PAGO;2023-06-01;1038.36;115.36;494.41;7
19702;38706032;PAGO;2023-06-01;11749.43;2073.41;0;15
19180;935040427;PAGO;2023-06-01;799.89;88.88;420.7;6.79
18489;54256400;PAGO;2023-06-01;823.02;91.43;2257.73;2.88
18595;29341079;PAGO;2023-06-01;1588.1;157.06;1692.52;4.57
19103;6158935;PAGO;2023-06-01;1224.32;121.08;846.8;5.52
19464;25630598;PAGO;2023-06-01;1259.26;188.17;510.32;9.61
18785;947081807;PAGO;2023-06-01;184.73;20.52;197.67;5.09
19816;57313318;PAGO;2023-06-01;2711.52;301.27;0;10
20739;98001957;PAGO;2023-06-01;1098.74;122.07;412.52;7.47
21400;68160038;PAGO;2023-06-01;946.5;105.16;322.53;7.65
18494;43293222;PAGO;2023-06-01;3489.48;345.11;703.53;7.6
18760;94013500;PAGO;2023-06-01;1504.97;167.22;590.94;7.39
18813;924698557;PAGO;2023-06-01;1256.48;124.25;557.57;6.41
19268;44190524;PAGO;2023-06-01;307.24;34.12;0;10
19228;8758018;PAGO;2023-06-01;9990.64;100.91;12481.93;0.45
19416;102025142;PAGO;2023-06-01;505.23;56.14;0;10
19437;82023930;PAGO;2023-06-01;3874.37;430.49;0;10
19476;25836804;PAGO;2023-06-01;1139.06;112.64;0;9
19402;53747434;PAGO;2023-06-01;1490.73;232.64;511.79;10.41
19154;54295448;PAGO;2023-06-01;6725.86;280.24;66587.23;0.38
18727;51063104;PAGO;2023-06-01;341.19;37.91;10112.33;0.36
18992;15101231;PAGO;2023-06-01;6343.61;990.04;2359.32;10.21
19017;4000762921;PAGO;2023-06-01;956.49;149.27;383.94;10.02
18781;935140052;PAGO;2023-06-01;698.59;77.61;389.39;6.66
19110;9919198;PAGO;2023-06-01;2029.12;225.45;719.23;7.58
18572;94590451;PAGO;2023-06-01;402.53;44.72;437.01;5.06
18794;935215789;PAGO;2023-06-01;691.3;76.82;284.52;7.3
19283;1751816;PAGO;2023-06-01;370.36;41.15;0;10
19444;81899181;PAGO;2023-06-01;594.53;66.05;0;10
19550;84826240;PAGO;2023-06-01;1506.12;148.97;605.78;6.59
19609;25901843;PAGO;2023-06-01;27.09;0;0;0
19196;45244687;VENCIDO;2023-06-01;9582.67;67.55;21038.14;0.22
20791;32360770;PAGO;2023-06-01;1602.72;282.83;0;15
19315;11120193;PAGO;2023-06-01;9303.9;1641.85;2238.47;12.45
18854;5331048;PAGO;2023-06-01;313.07;34.79;1195.68;2.25
19052;26735840;PAGO;2023-06-01;4446.71;439.78;5193.42;4.36
18815;935135300;PAGO;2023-06-01;492.59;54.73;306.92;6.41
18888;31004993;PAGO;2023-06-01;354.47;39.38;726.64;3.51
19307;35046856;PAGO;2023-06-01;997.63;0;0;0
19501;53848918;PAGO;2023-06-01;1114.81;2.44;455.79;0.16
19185;936216612;PAGO;2023-06-01;2354.47;232.85;893.25;6.69
19397;31016339;PAGO;2023-06-01;725.72;113.26;236.06;10.54
18796;935162775;PAGO;2023-06-01;70.83;7.54;84.73;4.62
19865;98818848;PAGO;2023-06-01;1616.56;159.87;873.25;6.03
18805;935132810;PAGO;2023-06-01;2544.62;251.67;951.39;6.72
19299;7826176;PAGO;2023-06-01;4064.53;717.25;1032.64;12.34
19252;10565367;PAGO;2023-06-01;5736.7;567.36;15162.33;2.64
19255;6944329;PAGO;2023-06-01;750.8;83.42;0;10
18769;923894728;PAGO;2023-06-01;622.45;69.16;318.88;6.84
19357;93343892;PAGO;2023-06-01;506.61;56.3;464.23;5.48
19311;4001777850;PAGO;2023-06-01;4787.76;0;1434.29;0
19373;89014685;PAGO;2023-06-01;3800.8;375.9;3515.36;4.89
19472;8463212;PAGO;2023-06-01;1864.43;184.38;0;9
19584;923563364;PAGO;2023-06-01;1423.47;158.15;581.09;7.31
18884;3965996;PAGO;2023-06-01;115.1;12.24;486.45;1.99
19021;28238215;PAGO;2023-06-01;6607.63;134.85;10970.07;0.76
24032;42586935;PAGO;2023-06-01;570.96;63.43;0;10
18611;32480446;PAGO;2023-06-01;3488.83;387.65;706.98;8.46
18713;105440493;PAGO;2023-06-01;891.2;99.01;360.63;7.33
19149;408719;PAGO;2023-06-01;494.05;54.89;190.85;7.42
19518;89452453;PAGO;2023-06-01;601.44;66.83;426.77;6.1
19187;935046366;PAGO;2023-06-01;1245.73;123.19;554.3;6.41
19578;4002118330;PAGO;2023-06-01;2012.92;355.21;0;15
19313;18373070;PAGO;2023-06-01;2220.03;391.77;538.27;12.44
18593;31747228;PAGO;2023-06-01;1268.35;125.42;1048.29;5.14
18872;4644433;PAGO;2023-06-01;511.01;56.77;1997.08;2.21
19024;32042120;PAGO;2023-06-01;21783.49;558.55;41142.96;0.88
19136;325880;PAGO;2023-06-01;1004.07;111.57;324.54;7.75
19114;41170611;PAGO;2023-06-01;845.31;93.91;1646.55;3.63
19384;40351319;PAGO;2023-06-01;351.8;62.08;177.71;10.49
19448;64641740;PAGO;2023-06-01;1966.86;218.54;0;10
19417;75059274;PAGO;2023-06-01;1817.64;201.96;0;10
19328;3442187;PAGO;2023-06-01;2859.14;282.76;0;9
19178;935050442;PAGO;2023-06-01;1021.6;101.02;438.8;6.47
19591;935914019;PAGO;2023-06-01;1748.12;194.23;727.73;7.27
19610;23586843;PAGO;2023-06-01;381.4;42.38;0;10
18504;980781;PAGO;2023-06-01;375.69;41.74;816.3;3.38
18712;94956847;PAGO;2023-06-01;954.27;106.02;448.33;7.03
19099;24443485;PAGO;2023-06-01;765.16;85;265.91;7.62
19112;18781700;PAGO;2023-06-01;1917.16;213.01;1915.97;5.26
19033;48061540;PAGO;2023-06-01;1142.8;113.02;1774.59;3.73
19029;42931888;PAGO;2023-06-01;4446.74;439.78;1919.22;6.46
18961;4564464;PAGO;2023-06-01;4394.68;685.87;2612.66;8.92
18614;23455187;PAGO;2023-06-01;1368.36;181.33;574.85;8.54
19303;11924837;PAGO;2023-06-01;3028.55;;;
19374;107444542;PAGO;2023-06-01;456.87;50.77;398.9;5.6
19456;97521639;PAGO;2023-06-01;4589.32;509.93;0;10
19430;104892765;PAGO;2023-06-01;1033.37;114.81;0;10
19405;22084305;PAGO;2023-06-01;1580.47;246.65;628.94;10.04
19183;935049477;PAGO;2023-06-01;801.58;89.06;421.23;6.79
19554;61310875;PAGO;2023-06-01;539.65;59.95;224.91;7.27
19707;24868973;PAGO;2023-06-01;2411.57;425.55;0;15
20709;63257011;PAGO;2023-06-01;449.93;49.98;837.4;3.74
18734;12876828;PAGO;2023-06-01;750.09;99.39;241.86;9.11
18679;76956490;PAGO;2023-06-01;1881.44;186.07;1414.6;5.34
18863;20609400;PAGO;2023-06-01;211.73;23.52;337.28;4.11
18865;4637704;PAGO;2023-06-01;197.94;21.99;912.98;1.94
19014;2199947;PAGO;2023-06-01;2436.83;380.3;390.67;11.86
19133;268577;PAGO;2023-06-01;581.71;2840.73;222.56;77.93
19212;47221986;PAGO;2023-06-01;3546.71;394.07;1058.44;7.88
18849;927691252;PAGO;2023-06-01;342.03;37.99;1063.93;2.63
19450;54238005;PAGO;2023-06-01;2622.48;291.38;0;10
19463;106525727;PAGO;2023-06-01;4780.83;714.37;2256.59;9.22
19412;41076925;PAGO;2023-06-01;2231.23;348.21;2195.21;7.29
19605;28183879;PAGO;2023-06-01;1238.3;122.45;3848.62;2.35
19625;4913825;PAGO;2023-06-01;1011.17;112.36;537.56;6.76
18721;44664810;PAGO;2023-06-01;3496.55;345.8;6572.92;3.32
18662;52054489;PAGO;2023-06-01;708.13;78.69;1021;4.35
19115;11320929;PAGO;2023-06-01;980.62;108.93;2029.48;3.49
18936;25172751;PAGO;2023-06-01;1193.53;186.27;1158.05;7.34
18587;86838369;PAGO;2023-06-01;2814.15;278.32;1583.29;5.95
18960;4001820117;PAGO;2023-06-01;536.51;94.67;120.62;12.59
18824;920129151;PAGO;2023-06-01;1028.96;101.75;424.56;6.54
19296;4002663824;PAGO;2023-06-01;2518.17;444.38;599.12;12.48
19179;925565714;PAGO;2023-06-01;311.79;34.64;206.56;6.26
19600;948942742;PAGO;2023-06-01;421.51;46.82;0;10
18658;107699915;PAGO;2023-06-01;350.74;38.97;452.79;4.63
18770;926172718;PAGO;2023-06-01;568.17;63.11;309.33;6.71
19232;8652767;PAGO;2023-06-01;938.88;92.84;426.26;6.37
19415;48467270;VENCIDO;2023-06-01;2973.24;464.02;0;13.5
19595;935138544;PAGO;2023-06-01;1619.39;179.92;0;10
18508;53096409;PAGO;2023-06-01;70.07;5.39;630.86;0.76
18590;18185407;PAGO;2023-06-01;2361.79;233.59;1541.81;5.65
18654;79816525;PAGO;2023-06-01;259.46;28.83;315.67;4.77
18937;4000456463;PAGO;2023-06-01;1113.37;173.75;556.14;9.43
19128;145106;PAGO;2023-06-01;6091.97;676.88;1552.48;8.13
19203;1180001;PAGO;2023-06-01;586.87;65.22;0;10
19254;8423920;PAGO;2023-06-01;375.67;41.74;0;10
19439;89695984;PAGO;2023-06-01;2221.24;246.8;0;10
19414;21003719;PAGO;2023-06-01;670.11;104.59;1710.16;4.21
19193;926788745;PAGO;2023-06-01;203.2;22.57;953.19;1.91
19324;31113083;VENCIDO;2023-06-01;167.16;18.56;0;9.99
18580;3303659;PAGO;2023-06-01;860.4;95.6;388.72;7.11
18797;935162783;PAGO;2023-06-01;147.23;16.35;122.98;5.71
19242;32026630;PAGO;2023-06-01;718.44;79.83;285.14;7.37
19349;70458898;PAGO;2023-06-01;843.49;93.72;514.47;6.46
18791;935142595;PAGO;2023-06-01;713.69;79.3;394.06;6.68
19020;27965652;PAGO;2023-06-01;4146.52;84.62;8709.2;0.65
20482;4002103087;PAGO;2023-06-01;254;44.82;1588.82;2.37
18596;41280530;PAGO;2023-06-01;341.19;37.91;948.34;2.86
18659;87693534;PAGO;2023-06-01;199.98;22.22;225.84;4.96
19218;21801135;PAGO;2023-06-01;799.67;88.84;1057.34;4.57
18938;4000133414;PAGO;2023-06-01;1253.65;195.66;348.48;10.88
18780;938001046;PAGO;2023-06-01;1565.5;154.82;652.05;6.53
18848;935155480;PAGO;2023-06-01;948.16;94.23;423.71;6.43
19481;42846252;PAGO;2023-06-01;543.91;60.42;351.31;6.32
19611;52638291;PAGO;2023-06-01;27.09;0;0;0
19502;80429050;PAGO;2023-06-01;683.48;2.48;269.98;0.26
19557;18089607;PAGO;2023-06-01;1917.58;189.63;721.33;6.7
19601;935810613;PAGO;2023-06-01;443.34;49.25;0;10
18493;45402630;PAGO;2023-06-01;1031.17;101.99;468.46;6.37
18756;109488237;PAGO;2023-06-01;822.47;91.39;351.5;7.22
19039;46667697;PAGO;2023-06-01;445.73;49.52;1193.66;2.93
19037;54085362;PAGO;2023-06-01;659.58;73.29;376.96;6.6
18980;4002304051;PAGO;2023-06-01;1957.21;305.46;349.24;11.69
19143;233331;PAGO;2023-06-01;259.41;28.81;1114.63;2.05
19214;27028713;PAGO;2023-06-01;1673.61;185.94;962.62;6.59
19279;25825357;PAGO;2023-06-01;3348.78;331.2;0;9
19306;31726151;PAGO;2023-06-01;958.93;169.22;165.24;13.08
19353;69341435;PAGO;2023-06-01;1819.11;202.12;772.77;7.23
19473;43137956;PAGO;2023-06-01;56.91;2.05;0;3.48
19326;42628247;PAGO;2023-06-01;2131.08;210.76;0;9
20740;63229633;PAGO;2023-06-01;94.56;10.49;69.35;6.01
18671;50314580;PAGO;2023-06-01;807.08;89.68;721.8;5.54
18583;84100974;PAGO;2023-06-01;946.69;93.63;661.46;5.5
19121;1869108;PAGO;2023-06-01;490.31;54.48;1723.02;2.4
19074;47445329;PAGO;2023-06-01;307.24;34.13;457.41;4.27
18776;935203744;PAGO;2023-06-01;1563.41;173.7;656.72;7.26
19257;6156711;PAGO;2023-06-01;4311.79;426.43;0;9
19181;935039759;VENCIDO;2023-06-01;272.06;30.21;253.03;5.44
19815;89522729;PAGO;2023-06-01;1197.32;133.03;0;10
18737;97306541;PAGO;2023-06-01;5335.15;706.91;2146.93;8.63
18661;99279738;PAGO;2023-06-01;376.89;41.87;310;5.75
18677;17945615;PAGO;2023-06-01;3888.47;384.57;1646.89;6.5
18860;6069150;PAGO;2023-06-01;521.61;57.96;292.28;6.65
19002;35770961;PAGO;2023-06-01;1333.84;208.16;209.64;11.88
18814;930128714;PAGO;2023-06-01;296.13;32.89;950.91;2.57
19105;29868530;PAGO;2023-06-01;2466.34;243.9;745.92;7.06
18619;104333588;PAGO;2023-06-01;51.66;0.76;7089.54;0.01
18627;45862532;PAGO;2023-06-01;1430.27;189.5;821.07;7.76
19248;18652536;PAGO;2023-06-01;456.33;50.69;985.84;3.4
19274;30317416;PAGO;2023-06-01;2110.03;208.68;0;9
19566;35022230;PAGO;2023-06-01;2920.22;515.33;466.4;13.21
19580;923995814;PAGO;2023-06-01;533.45;59.27;338.35;6.37
19594;935042878;PAGO;2023-06-01;1988.81;220.98;0;10
19606;46822986;PAGO;2023-06-01;77.92;0;8856.36;0
20483;9761748;PAGO;2023-06-01;588.13;103.77;180.74;11.89
20710;630269997;VENCIDO;2023-06-01;15045.2;1671.69;0;10
20491;4762088;PAGO;2023-06-01;2871.99;506.82;465.68;13.18
24033;32298397;PAGO;2023-06-01;1821.62;202.41;0;10
18606;42626546;PAGO;2023-06-01;109.85;12.2;122.58;4.99
18892;44741393;PAGO;2023-06-01;4240.69;419.39;1590.7;6.71
19119;49753519;PAGO;2023-06-01;483.93;53.77;362.32;5.97
18808;926679092;PAGO;2023-06-01;386.25;42.9;279.41;6.05
18632;109349024;PAGO;2023-06-01;1639.55;217.23;1353.04;6.77
19271;31118484;PAGO;2023-06-01;1001.11;99;0;9
18900;7219164;PAGO;2023-06-01;917.47;90.73;2706.15;2.44
19425;70086761;PAGO;2023-06-01;9185.69;1020.64;0;10
19570;31059623;PAGO;2023-06-01;260.55;28.94;958.19;2.32
19590;924787343;PAGO;2023-06-01;3108.89;345.43;1087.48;7.61
19589;924764979;PAGO;2023-06-01;2384.57;264.94;910.55;7.44
24034;909505;VENCIDO;2023-06-01;1771.76;196.85;0;10
18610;45834174;PAGO;2023-06-01;1596.14;177.35;1131.99;6.1
18516;2139570;PAGO;2023-06-01;1297.39;144.15;3084.99;3.18
18935;4000470666;PAGO;2023-06-01;1372.53;214.21;490.82;10.31
19161;7716885;PAGO;2023-06-01;2136.98;211.35;0;9
19120;46324510;PAGO;2023-06-01;677.62;75.29;2150.46;2.59
19156;31173728;PAGO;2023-06-01;4842.42;48.91;0;1
19281;23736861;PAGO;2023-06-01;522.64;58.07;0;10
19477;55865892;PAGO;2023-06-01;3848.48;380.62;1184.5;7.03
19819;92923399;PAGO;2023-06-01;939.91;104.43;0;10
18751;32007082;PAGO;2023-06-01;1012.91;100.17;533.15;6.08
18885;3005216;PAGO;2023-06-01;708.91;78.77;2280.29;2.57
19130;19530;PAGO;2023-06-01;15424.08;1713.78;3869.19;8.16
19013;28869338;PAGO;2023-06-01;1853.54;289.27;333.06;11.68
19117;9474668;PAGO;2023-06-01;3422.01;380.22;13569.9;2.19
18821;935133958;PAGO;2023-06-01;1030.09;101.86;488.36;6.29
18818;947849542;PAGO;2023-06-01;855.87;95.1;305.56;7.57
19508;96434503;PAGO;2023-06-01;1056.15;47.43;0;4.3
19567;35635886;PAGO;2023-06-01;6358.57;1122.09;1786.61;12.11
19574;43202820;PAGO;2023-06-01;281.78;31.29;1727.11;1.53
20486;39019616;PAGO;2023-06-01;5119.86;903.5;734.62;13.37
19749;70620040;PAGO;2023-07-01;782.14;86.9;6619.92;1.16
20135;42628247;PAGO;2023-07-01;3876.24;383.35;0;9
20149;54529325;PAGO;2023-07-01;228.73;25.4;0;9.99
20316;31004993;PAGO;2023-07-01;612.19;68.02;699.68;4.93
20294;42645737;PAGO;2023-07-01;787.91;87.55;1641.37;3.48
20385;20736879;PAGO;2023-07-01;592.78;65.86;833.82;4.41
20688;9057870;PAGO;2023-07-01;333.81;58.9;606.34;5.9
20646;935046978;PAGO;2023-07-01;687.39;76.38;402.62;6.55
21408;108742466;PAGO;2023-07-01;32.44;0.43;1083.13;0.04
19794;1842560;PAGO;2023-07-01;810.97;107.45;391.03;8.21
20342;21373000;PAGO;2023-07-01;286.71;31.85;245.49;5.65
20372;18652536;PAGO;2023-07-01;700.32;77.81;763.25;5.05
20691;7639317;PAGO;2023-07-01;238.7;23.6;143.34;5.82
19787;887765;PAGO;2023-07-01;4764.89;631.37;1681.77;8.92
20198;49533799;PAGO;2023-07-01;269.12;29.89;190.26;6.11
20226;19530;PAGO;2023-07-01;10202.83;1009.07;2515;7.35
20287;2232642;PAGO;2023-07-01;981.26;97.04;304.67;7.02
20354;89452453;PAGO;2023-07-01;730.39;81.15;1248.64;3.94
20624;42160423;PAGO;2023-07-01;945.19;93.47;3118.17;2.25
20408;128465;PAGO;2023-07-01;1035.37;102.39;1067.59;4.64
21078;47791103;PAGO;2023-07-01;1363.4;110.1;0;7.47
19713;366455;PAGO;2023-07-01;603.89;67.1;224.89;7.49
19640;54256400;PAGO;2023-07-01;1035.37;102.39;1681.86;3.63
19868;50432661;PAGO;2023-07-01;691.4;76.82;375;6.72
20222;30355036;PAGO;2023-07-01;162.63;18.07;111.81;6.18
20251;82269670;PAGO;2023-07-01;544.42;58.73;434.74;5.66
20373;32026630;PAGO;2023-07-01;561.84;62.41;244.09;7.19
20401;52059518;PAGO;2023-07-01;2397.45;237.11;2362.22;4.75
20707;38989;PAGO;2023-07-01;7860.56;777.42;1956.26;7.34
20087;927316942;PAGO;2023-07-01;408.07;45.34;282.28;6.16
19812;71668004;PAGO;2023-07-01;73.52;8.9;999.69;0.82
19770;85652504;PAGO;2023-07-01;512.47;56.94;1093.96;3.42
20427;4001777704;PAGO;2023-07-01;982.69;173.41;0;15
20405;52502403;PAGO;2023-07-01;8882.72;878.51;9216.8;4.63
20585;12090480;PAGO;2023-07-01;225.59;25.06;125.85;6.66
19905;42845370;PAGO;2023-07-01;2423.71;239.71;3727.41;3.75
19698;46336690;PAGO;2023-07-01;217.56;24.17;1182.24;1.7
20683;54332486;PAGO;2023-07-01;1161.99;114.91;0;9
19723;80998119;PAGO;2023-07-01;912.41;90.23;1910.27;3.1
19716;145106;PAGO;2023-07-01;5256.02;519.83;1333.66;7.31
20535;89695984;PAGO;2023-07-01;1538.19;170.9;0;10
20637;22931393;PAGO;2023-07-01;4169.84;412.4;1544.53;6.73
19799;29750873;PAGO;2023-07-01;996.54;132.05;438.1;8.43
20086;935132810;PAGO;2023-07-01;2695.19;266.54;963.21;6.79
21084;98820400;PAGO;2023-07-01;851.3;94.59;2265.81;2.95
19919;31779880;PAGO;2023-07-01;830.5;92.28;1135.16;4.48
19977;46693116;PAGO;2023-07-01;990.82;97.98;1665.54;3.56
19938;40842209;PAGO;2023-07-01;333.12;37;179.89;6.73
19880;32385079;PAGO;2023-07-01;1200.85;118.76;639.99;6.06
19664;23779;PAGO;2023-07-01;215.08;23.91;273.6;4.66
20218;93525265;PAGO;2023-07-01;1466.65;145.05;554.75;6.7
20353;1064665;PAGO;2023-07-01;1125.41;111.3;4719.05;1.87
20643;948019681;PAGO;2023-07-01;370.01;41.1;282.36;5.93
20079;935369511;PAGO;2023-07-01;2533.32;250.53;951.95;6.71
19774;89914929;PAGO;2023-07-01;4106.77;544.16;1481.59;8.87
19751;85720100;PAGO;2023-07-01;195.21;20.47;800.87;2.01
19844;89005449;PAGO;2023-07-01;689.01;76.54;363.5;6.78
19722;44549830;PAGO;2023-07-01;1343.14;132.84;3104.32;2.9
19691;40829938;PAGO;2023-07-01;254.71;28.29;173.04;6.2
20458;31625509;PAGO;2023-07-01;5828.19;1028.5;9159.74;6.42
20565;29920842;PAGO;2023-07-01;630.02;70.01;875.46;4.44
19810;78585694;PAGO;2023-07-01;624.35;82.71;850.71;5.31
20689;43299107;PAGO;2023-07-01;2858.15;446.06;0;13.5
21402;98001957;PAGO;2023-07-01;1118.44;124.25;439.09;7.39
20127;925656091;PAGO;2023-07-01;1507.76;149.12;637.07;6.5
19637;133817;PAGO;2023-07-01;4343.51;429.58;1160.98;7.24
20031;51645294;PAGO;2023-07-01;1471.36;145.52;0;9
20114;948977284;PAGO;2023-07-01;1136.48;112.4;875.61;5.29
20451;9182020;PAGO;2023-07-01;6098;1076.12;1205.59;12.84
20302;49753519;PAGO;2023-07-01;766.39;85.16;441.19;6.59
20555;31376215;PAGO;2023-07-01;115.28;10.63;0;8.44
20519;53687159;PAGO;2023-07-01;1237.02;122.35;0;9
20595;42931888;PAGO;2023-07-01;3728.75;414.31;1346.79;7.55
20668;9188441;PAGO;2023-07-01;2616.87;290.75;1168.65;7.13
20503;28183879;PAGO;2023-07-01;1083.64;107.15;3658.01;2.21
19633;31747228;PAGO;2023-07-01;1198.73;118.55;987.07;5.14
19669;50143279;VENCIDO;2023-07-01;10553.53;1043.74;4656.03;6.42
20123;935192053;PAGO;2023-07-01;1136.48;112.4;518.98;6.36
20523;94126283;PAGO;2023-07-01;420.95;46.77;0;10
20670;923626328;PAGO;2023-07-01;1120.08;124.45;536.76;6.99
21617;23037920;PAGO;2023-07-01;4122.55;727.49;0;15
19797;64544710;PAGO;2023-07-01;407.71;60.92;229.84;8.72
20022;6156711;PAGO;2023-07-01;3925.57;388.23;0;9
19926;44711079;PAGO;2023-07-01;1411.06;139.54;2340.6;3.59
20152;3060047;PAGO;2023-07-01;414.95;46.09;0;10
20169;19742865;PAGO;2023-07-01;849.3;94.37;0;10
20248;84595671;PAGO;2023-07-01;728.78;80.98;662.23;5.5
20200;42334910;PAGO;2023-07-01;323.15;35.9;293.76;5.5
20336;93484402;PAGO;2023-07-01;219.6;24.4;543.33;3.1
20478;2540746;PAGO;2023-07-01;2470.18;435.9;722.58;12.01
20244;31173728;PAGO;2023-07-01;3215.52;18.75;1;0.58
20117;935387471;PAGO;2023-07-01;5481.47;542.12;970.96;7.75
20527;94131805;PAGO;2023-07-01;418.22;46.46;0;10
20591;8463212;PAGO;2023-07-01;2132.95;236.99;0;10
20675;927691252;PAGO;2023-07-01;826.21;91.79;439.42;6.76
20664;926788745;PAGO;2023-07-01;561.45;62.38;541.31;5.35
20032;30343921;PAGO;2023-07-01;4032.7;398.84;0;9
19767;86838369;PAGO;2023-07-01;1398.5;138.31;3560.32;2.71
19699;51063104;PAGO;2023-07-01;4630.13;457.92;4084.28;4.99
20231;233331;PAGO;2023-07-01;629.16;69.91;304.96;6.96
20449;9182896;PAGO;2023-07-01;1950.85;344.26;367.66;12.93
20443;1180001;PAGO;2023-07-01;586.87;65.22;0;10
20044;935132968;PAGO;2023-07-01;937.83;92.75;447.8;6.27
19882;32385087;PAGO;2023-07-01;1321.79;130.72;782.22;5.85
19900;18047772;PAGO;2023-07-01;5885.42;582.07;5755.98;4.76
20263;22634054;PAGO;2023-07-01;3928.75;388.56;4547.27;4.38
20645;935049576;PAGO;2023-07-01;1462.1;162.45;590.03;7.34
20628;27362753;PAGO;2023-07-01;709.69;70.18;0;9
20054;926483867;PAGO;2023-07-01;34.09;0;119.98;0
20327;1026186;PAGO;2023-07-01;1787.51;176.78;1454.86;5.17
20690;28575661;PAGO;2023-07-01;515.07;90.89;0;15
20647;935041458;PAGO;2023-07-01;307.87;34.21;194.23;6.38
20800;4000538964;PAGO;2023-07-01;609.17;107.5;0;15
20981;4000797554;PAGO;2023-07-01;637.25;112.23;4012.01;2.36
21080;4843460;PAGO;2023-07-01;4651.62;616.36;1164.18;9.58
21712;9081895;PAGO;2023-07-01;1910.47;337.15;0;15
20027;43783556;PAGO;2023-07-01;467.41;51.93;0;10
20201;10565367;PAGO;2023-07-01;9154.75;905.42;10450.76;4.41
20235;408719;PAGO;2023-07-01;480.12;53.35;199.74;7.28
21621;42518431;PAGO;2023-07-01;1925.84;339.85;344.35;13.02
19639;1191110;PAGO;2023-07-01;607.99;67.56;245.82;7.33
19638;29022801;PAGO;2023-07-01;970.65;96;357.62;6.74
19829;90128087;PAGO;2023-07-01;736.47;81.81;617.46;5.7
19648;637025;PAGO;2023-07-01;3358.31;332.14;2071.14;5.76
19643;27894224;PAGO;2023-07-01;592.78;65.86;868.21;4.31
20195;52029864;PAGO;2023-07-01;430.67;47.86;635.19;4.3
20619;88373851;PAGO;2023-07-01;753.13;99.78;0;11.7
19769;3162931;PAGO;2023-07-01;2148.94;212.53;3855.2;3.42
20128;935134113;PAGO;2023-07-01;1253.3;139.25;544.41;7.19
20157;53747434;PAGO;2023-07-01;1064.81;187.89;1485.7;6.86
20041;7716885;PAGO;2023-07-01;1829.39;180.92;0;9
20131;32250637;PAGO;2023-07-01;839.86;93.31;0;10
19730;91014948;PAGO;2023-07-01;488.55;54.29;1054.03;3.4
20088;930303440;PAGO;2023-07-01;990.47;97.95;368.54;6.72
20368;11011705;PAGO;2023-07-01;754.35;83.82;0;10
20048;935096551;PAGO;2023-07-01;1186.3;117.32;520.67;6.43
19809;87635011;PAGO;2023-07-01;664.94;88.11;456.02;7.29
19807;69019401;PAGO;2023-07-01;742.86;98.43;463.35;7.54
20075;925130469;PAGO;2023-07-01;144.43;16.04;125.74;5.6
20846;4003008436;PAGO;2023-07-01;3938.2;694.97;1302.49;11.71
20855;4003520488;PAGO;2023-07-01;6481.33;1143.75;2684.55;11.09
19833;92652247;PAGO;2023-07-01;2856.76;317.42;1155.93;7.33
20129;43995758;PAGO;2023-07-01;5157.17;510.04;0;9
20021;6286470;PAGO;2023-07-01;3651.33;361.12;0;9
19659;980781;PAGO;2023-07-01;646.3;71.79;309.76;6.98
19729;92135722;PAGO;2023-07-01;103.07;5.85;250.23;1.63
20403;4837118;PAGO;2023-07-01;2016.08;199.39;2181.61;4.53
20378;27932770;PAGO;2023-07-01;431.21;47.91;739.46;3.93
19788;20324910;PAGO;2023-07-01;4211.79;558.07;1696.47;8.63
20271;94781;PAGO;2023-07-01;356.71;39.64;345.28;5.34
20512;102025142;PAGO;2023-07-01;211.85;23.53;0;10
20515;75059274;PAGO;2023-07-01;787.71;87.52;0;10
19795;93851090;PAGO;2023-07-01;736.12;97.52;366.12;8.13
